time,lat,lon,class,PM25_MERRA2,DUCMASS,TOTANGSTR,DUFLUXV,SSFLUXV,DUFLUXU,BCCMASS,SSSMASS25
2021-11-22 16:30:00,22.0,25.625,Moderate,2.0589004e-08,8.7334935e-05,0.3894071,-0.00010729011,-1.1362426e-06,-7.82558e-05,3.2219262e-07,2.6557248e-10
2021-11-23 12:30:00,22.0,26.25,Moderate,1.2223384e-08,4.967765e-05,0.5551704,-0.0001910468,-5.3738186e-06,-0.000118730444,3.0400463e-07,2.877414e-10
2021-11-24 08:30:00,22.0,26.875,Moderate,9.322803e-09,6.786557e-05,0.49088037,-0.0005800476,-5.2245814e-06,-0.000236928,3.6789558e-07,3.0513547e-10
2021-11-25 04:30:00,22.0,27.5,Good,8.658837e-09,0.00012010598,0.27098814,-0.0006832231,-4.669484e-06,-0.00049876375,3.9013906e-07,2.902425e-10
2021-11-26 00:30:00,22.0,28.125,Moderate,1.6979484e-08,0.00022536531,0.22472684,-0.0007345817,-8.644627e-06,-0.0004888537,5.7052347e-07,5.9799277e-10
2021-11-27 20:30:00,22.0,28.125,Unhealthy for Sensitive Groups,3.647614e-08,0.00020068092,0.19560736,-0.00075803953,-6.135262e-06,-0.00038644974,5.608855e-07,2.5761437e-10
2021-11-28 16:30:00,22.0,28.75,Unhealthy for Sensitive Groups,4.3720785e-08,0.00017160283,0.25450006,-0.00054202974,-7.276685e-06,-0.0007776744,5.4257345e-07,4.6441087e-10
2021-11-29 12:30:00,22.0,29.375,Unhealthy for Sensitive Groups,4.0941835e-08,0.00023722826,0.34922752,0.0005172789,2.5441208e-05,-0.0012451292,5.398592e-07,1.3574208e-09
2021-11-30 08:30:00,22.0,30.0,Unhealthy,6.12068e-08,0.00022009402,0.3429723,-0.00045169477,-1.4617108e-05,-0.0011974659,5.736546e-07,1.2355486e-09
2021-12-01 04:30:00,22.0,30.625,Hazardous,4.3624942e-07,0.00067811646,0.09481074,-0.0066571813,-0.00015655882,-0.0011483141,6.917976e-07,2.5283953e-09
2021-12-02 00:30:00,22.0,31.25,Very Unhealthy,2.245838e-07,0.00036973,0.12619154,-0.0031422786,-0.00021511194,-0.00053144176,5.1612994e-07,4.08545e-09
2021-12-03 20:30:00,22.0,31.25,Unhealthy for Sensitive Groups,5.0252055e-08,0.0001627742,0.3969543,-0.00034265703,-1.5523925e-05,-0.00033954455,5.88349e-07,1.6871127e-09
2021-12-04 16:30:00,22.0,31.875,Moderate,2.053248e-08,7.82418e-05,0.5842214,-1.2801145e-05,9.171548e-06,0.00014465908,5.641569e-07,1.9972504e-09
2021-12-05 12:30:00,22.0,32.5,Moderate,2.9054505e-08,0.00013889176,0.39511353,-0.00044246257,-2.3659959e-05,0.00039399648,6.03306e-07,1.4097168e-09
2021-12-06 08:30:00,22.0,33.125,Unhealthy,6.841219e-08,0.00020443618,0.42045638,-0.00011510185,2.0896114e-05,-0.0011325778,5.971872e-07,2.046363e-09
2021-12-07 04:30:00,22.0,33.75,Unhealthy for Sensitive Groups,4.0670546e-08,0.0001179006,0.7189994,0.00041238824,0.00013935333,-0.00010693702,6.2500754e-07,4.7348294e-09
2021-12-08 00:30:00,22.0,34.375,Unhealthy,5.878045e-08,0.00017558287,0.5044966,-0.0005968613,-2.0613807e-05,0.00014805933,6.320377e-07,2.2719178e-09
2021-12-09 20:30:00,22.0,34.375,Very Unhealthy,1.96702e-07,0.0007138675,0.02617717,-0.0048369495,-0.00045269186,-0.004077788,3.6804235e-07,1.346416e-08
2021-12-10 16:30:00,22.0,35.0,Unhealthy for Sensitive Groups,4.3456044e-08,0.00021365263,0.32147932,0.00018206134,1.9712374e-05,-0.00045523734,4.824636e-07,3.8489816e-09
2021-12-11 12:30:00,22.0,35.625,Unhealthy for Sensitive Groups,4.220197e-08,0.0002278938,0.44677007,0.00026435318,2.7730304e-05,-0.00076081994,5.1548403e-07,2.7584977e-09
2021-12-12 08:30:00,22.0,36.25,Unhealthy for Sensitive Groups,3.8368405e-08,0.0001858666,0.49815372,0.00049645954,5.3957687e-05,-0.0011800521,5.8486097e-07,2.9478318e-09
2021-12-13 04:30:00,22.0,36.875,Unhealthy for Sensitive Groups,4.269546e-08,0.00019109946,0.5479465,0.0006488922,6.514299e-05,-0.00076359214,7.201043e-07,3.792593e-09
2021-12-15 00:30:00,22.0,25.0,Moderate,3.1880806e-08,0.00011767174,0.264594,-0.00046504528,-1.3184734e-05,0.00023573951,2.9598854e-07,6.491645e-10
2021-12-16 20:30:00,22.0,25.0,Moderate,1.6157372e-08,5.889217e-05,0.7744193,-0.00032623688,-1.5173209e-05,0.00020828843,3.664341e-07,4.7271204e-10
2021-12-17 16:30:00,22.0,25.625,Moderate,1.0308979e-08,3.6138677e-05,1.060893,-0.00019634329,-9.02958e-06,0.000274234,3.1498473e-07,2.569334e-10
2021-12-18 12:30:00,22.0,26.25,Good,4.9411133e-09,2.3717566e-05,0.906348,-5.183881e-05,-1.2486707e-06,0.00010403176,2.5717716e-07,1.3517365e-10
2021-12-19 08:30:00,22.0,26.875,Moderate,9.6100825e-09,3.785434e-05,0.82206804,2.1870335e-05,2.0766165e-06,7.0877606e-05,2.5984178e-07,1.4341595e-10
2021-12-20 04:30:00,22.0,27.5,Unhealthy for Sensitive Groups,3.710626e-08,0.00016441784,0.2735897,-0.0017163395,-8.471921e-06,0.0002652438,2.5754179e-07,1.6160584e-10
2021-12-21 00:30:00,22.0,28.125,Unhealthy for Sensitive Groups,5.1874387e-08,0.00010924674,0.27366507,-0.0010697781,-4.957274e-05,-0.00011470937,2.4827537e-07,1.3310456e-09
2021-12-22 20:30:00,22.0,28.125,Moderate,3.0815947e-08,7.365389e-05,0.34729704,-0.00059841527,-2.7808535e-05,-0.0001108289,2.575636e-07,7.971725e-10
2021-12-23 16:30:00,22.0,28.75,Unhealthy for Sensitive Groups,4.586611e-08,0.00020250671,0.21738799,-0.0015946395,-8.450646e-06,-8.2036015e-05,3.194425e-07,1.9161916e-10
2021-12-24 12:30:00,22.0,29.375,Unhealthy for Sensitive Groups,3.7751093e-08,0.00018284017,0.30171522,-0.0012899389,-9.770622e-06,-0.000114134746,3.4835105e-07,4.1143267e-10
2021-12-25 08:30:00,22.0,30.0,Unhealthy for Sensitive Groups,5.3401845e-08,0.00013754789,0.43862003,-0.0011545636,-5.7307363e-05,-0.00070894987,4.5113708e-07,1.7585131e-09
2021-12-26 04:30:00,22.0,30.625,Unhealthy,1.2458158e-07,0.00014205664,0.38582075,-0.0012054913,-7.6504424e-05,-0.00018610887,4.4892354e-07,1.8553692e-09
2021-12-27 00:30:00,22.0,31.25,Unhealthy,7.7632016e-08,0.00012541474,0.4659137,-0.00095710147,-3.3339777e-05,-8.344033e-05,5.235458e-07,1.296485e-09
2021-12-28 20:30:00,22.0,31.25,Unhealthy for Sensitive Groups,4.1494168e-08,0.00014946514,0.48282582,-0.00075779733,-9.118798e-06,0.00062944426,4.6272882e-07,4.0301984e-10
2021-12-29 16:30:00,22.0,31.875,Moderate,3.059193e-08,0.00012383159,0.34773895,-0.0006671285,-8.701289e-06,0.0002686453,3.4743022e-07,2.9854164e-10
2021-12-30 12:30:00,22.0,32.5,Moderate,9.097182e-09,4.1593765e-05,0.6953938,-6.231433e-05,-1.6480917e-06,0.00010438368,3.208052e-07,2.0133939e-10
2021-12-31 08:30:00,22.0,33.125,Moderate,9.837898e-09,3.800327e-05,0.5975383,7.879874e-05,2.9142248e-06,5.8912217e-05,2.873124e-07,2.1026711e-10
2022-01-01 04:30:00,22.0,33.75,Moderate,1.5920124e-08,6.344793e-05,0.3965005,-7.9952006e-05,2.720044e-07,0.00027089327,2.9204136e-07,1.6331114e-10
2022-01-02 00:30:00,22.0,34.375,Unhealthy,1.00511386e-07,0.00024881272,0.23629417,-0.00093311135,-1.1325581e-05,0.0025258553,3.457559e-07,5.586571e-10
2022-01-03 20:30:00,22.0,34.375,Moderate,3.0541592e-08,0.00011057631,0.61720747,-0.0006981024,-2.4754903e-05,-0.0002524336,4.0139864e-07,5.363748e-10
2022-01-04 16:30:00,22.0,35.0,Moderate,1.688768e-08,7.830437e-05,0.6734693,-0.0004307205,-6.2033476e-05,-0.00014105183,4.265042e-07,1.4729267e-09
2022-01-05 12:30:00,22.0,35.625,Moderate,1.40269565e-08,6.6721535e-05,0.6722567,-0.00035531848,-9.294413e-05,-0.000116350595,3.8876848e-07,1.7143975e-09
2022-01-06 08:30:00,22.0,36.25,Moderate,2.5595277e-08,0.00012847362,0.5822996,-0.00043359937,-0.00011902279,5.1937124e-05,4.814127e-07,4.172767e-09
2022-01-07 04:30:00,22.0,36.875,Unhealthy for Sensitive Groups,3.703782e-08,0.00015253884,0.5831384,-0.00044098438,-7.711866e-05,0.00019666555,5.226346e-07,3.3127086e-09
2022-01-09 00:30:00,22.0,25.0,Unhealthy,9.9471706e-08,0.0004804346,0.14580733,-6.250001e-05,-2.0205625e-06,0.0028132019,6.344099e-07,4.6536935e-10
2022-01-10 20:30:00,22.0,25.0,Moderate,1.8893742e-08,8.0416925e-05,0.21512386,1.4794583e-05,-6.1973697e-07,0.0002665253,2.9513174e-07,3.3287859e-10
2022-01-11 16:30:00,22.0,25.625,Moderate,2.3414461e-08,0.000106746935,0.20055282,0.00023656181,1.5092664e-06,0.00041237683,3.525832e-07,1.1760905e-10
2022-01-12 12:30:00,22.0,26.25,Moderate,2.4445313e-08,0.00020000558,0.2588699,0.00084962347,3.4035183e-06,0.000712813,5.8184287e-07,1.4620127e-10
2022-01-13 08:30:00,22.0,26.875,Unhealthy,8.740364e-08,0.0002758963,0.16177362,-0.00060442614,-1.3180543e-06,-6.151391e-05,5.305098e-07,3.1311773e-10
2022-01-14 04:30:00,22.0,27.5,Unhealthy for Sensitive Groups,4.8055803e-08,0.00020335033,0.29918507,-0.0011354102,-2.5606249e-05,0.00046052673,5.2337816e-07,6.6279904e-10
2022-01-15 00:30:00,22.0,28.125,Unhealthy for Sensitive Groups,3.9470592e-08,0.00011726073,0.42611137,-0.0003454655,-3.332214e-05,0.0005490612,4.8264815e-07,8.4264684e-10
2022-01-16 20:30:00,22.0,28.125,Moderate,3.316947e-08,0.000113322494,0.35253707,-0.0006529684,-3.672915e-05,0.00043164188,4.0000066e-07,1.0231815e-09
2022-01-17 16:30:00,22.0,28.75,Moderate,3.239105e-08,0.000109263165,0.3170687,-0.0009968644,-9.575335e-06,0.00019786449,3.1143878e-07,2.3987923e-10
2022-01-18 12:30:00,22.0,29.375,Moderate,2.105736e-08,0.0001143184,0.5506258,-0.0005409159,-3.705913e-05,0.0002686954,5.9152393e-07,1.07093e-09
2022-01-19 08:30:00,22.0,30.0,Moderate,2.1561702e-08,7.712116e-05,0.50497764,-0.0005666902,-5.0503208e-05,6.587431e-05,5.3126837e-07,1.1709744e-09
2022-01-20 04:30:00,22.0,30.625,Unhealthy,9.169601e-08,0.00016447618,0.67068934,-0.0015535593,-2.9676274e-05,-0.00028153055,3.8737204e-07,3.773284e-10
2022-01-21 00:30:00,22.0,31.25,Unhealthy,7.1808124e-08,0.00014344549,0.33376506,-0.0008560864,-5.0151422e-05,-0.00038222224,4.2552404e-07,1.427907e-09
